ballX,ballY,vx,vy,paddleY,deltaY,action
220.202118,98.89151,4.709119,-3.718091,100,16.10849,1
216.484024,103.600632,4.709119,-3.718091,105,16.399368,1
212.76593,108.309753,4.709119,-3.718091,110,16.690247,1
209.047836,113.018875,4.709119,-3.718091,115,16.981125,1
205.329742,117.727997,4.709119,-3.718091,120,17.272003,1
201.611649,122.437119,4.709119,-3.718091,125,17.562881,1
194.175461,131.855362,4.709119,-3.718091,130,13.144638,2
183.021179,145.982727,4.709119,-3.718091,130,-0.982727,2
156.994522,178.946579,4.709119,-3.718091,130,-33.946579,1
153.276428,183.655701,4.709119,-3.718091,135,-33.655701,1
149.558334,188.364822,4.709119,-3.718091,140,-33.364822,1
145.84024,192,-4.709119,-3.718091,145,-32,1
142.122147,187.290878,-4.709119,-3.718091,150,-22.290878,1
101.223114,135.49054,-4.709119,-3.718091,155,34.50946,0
97.50502,130.781418,-4.709119,-3.718091,150,34.218582,0
93.786926,126.072296,-4.709119,-3.718091,145,33.927704,0
90.068832,121.363174,-4.709119,-3.718091,140,33.636826,0
86.350739,116.654053,-4.709119,-3.718091,135,33.345947,0
82.632645,111.944931,-4.709119,-3.718091,130,33.055069,0
78.914551,107.235809,-4.709119,-3.718091,125,32.764191,0
75.196457,102.526688,-4.709119,-3.718091,120,32.473312,0
71.478363,97.817566,-4.709119,-3.718091,115,32.182434,0
67.760269,93.108444,-4.709119,-3.718091,110,31.891556,0
64.042175,88.399323,-4.709119,-3.718091,105,31.600677,0
60.324085,83.690201,-4.709119,-3.718091,100,31.309799,0
56.605995,78.981079,-4.709119,-3.718091,95,31.018921,0
52.887905,74.271957,-4.709119,-3.718091,90,30.728043,0
49.169815,69.562836,-4.709119,-3.718091,85,30.437164,0
45.451725,64.853714,-4.709119,-3.718091,80,30.146286,0
41.733635,60.144596,-4.709119,-3.718091,75,29.855404,0
38.015545,55.435478,-4.709119,-3.718091,70,29.564522,0
34.297455,50.72636,-4.709119,-3.718091,65,29.27364,0
30.579365,46.017242,-4.709119,-3.718091,60,28.982758,0
26.861275,41.308125,-4.709119,-3.718091,55,28.691875,0
23.143185,36.599007,-4.709119,-3.718091,50,28.400993,0
19.425095,31.889889,-4.709119,-3.718091,45,28.110111,0
15.707005,27.180771,-4.709119,-3.718091,40,27.819229,0
11.988914,22.471653,-4.709119,-3.718091,35,27.528347,0
8.270824,17.762535,-4.709119,-3.718091,30,27.237465,0
4.552734,13.053416,-4.709119,-3.718091,25,26.946583,0
0.834643,8.344297,-4.709119,-3.718091,20,26.655703,0
270.669434,125.838013,4.545594,-3.916322,0,-110.838013,1
266.753113,130.383606,4.545594,-3.916322,5,-110.383606,1
262.836792,134.929199,4.545594,-3.916322,10,-109.929199,1
258.920471,139.474792,4.545594,-3.916322,15,-109.474792,1
255.00415,144.020386,4.545594,-3.916322,20,-109.020386,1
251.08783,148.565979,4.545594,-3.916322,25,-108.565979,1
247.171509,153.111572,4.545594,-3.916322,30,-108.111572,1
243.255188,157.657166,4.545594,-3.916322,35,-107.657166,1
239.338867,162.202759,4.545594,-3.916322,40,-107.202759,1
235.422546,166.748352,4.545594,-3.916322,45,-106.748352,1
231.506226,171.293945,4.545594,-3.916322,50,-106.293945,1
227.589905,175.839539,4.545594,-3.916322,55,-105.839539,1
223.673584,180.385132,4.545594,-3.916322,60,-105.385132,1
219.757263,184.930725,4.545594,-3.916322,65,-104.930725,1
215.840942,189.476318,4.545594,-3.916322,70,-104.476318,1
180.594055,155.635254,-4.545594,-3.916322,75,-65.635254,2
176.677734,151.089661,-4.545594,-3.916322,75,-61.089661,2
106.18396,69.268982,-4.545594,-3.916322,75,20.731018,0
102.267639,64.723389,-4.545594,-3.916322,70,20.276611,0
98.351318,60.177795,-4.545594,-3.916322,65,19.822205,0
94.434998,55.632202,-4.545594,-3.916322,60,19.367798,0
90.518677,51.086609,-4.545594,-3.916322,55,18.913391,0
86.602356,46.541016,-4.545594,-3.916322,50,18.458984,0
82.686035,41.995422,-4.545594,-3.916322,45,18.004578,0
78.769714,37.449829,-4.545594,-3.916322,40,17.550171,0
74.853394,32.904236,-4.545594,-3.916322,35,17.095764,0
70.937073,28.358643,-4.545594,-3.916322,30,16.641357,0
67.020752,23.813049,-4.545594,-3.916322,25,16.186951,0
63.104431,19.267456,-4.545594,-3.916322,20,15.732544,0
59.18811,14.721862,-4.545594,-3.916322,15,15.278138,0
55.27179,10.176268,-4.545594,-3.916322,10,14.823732,0
51.355469,5.630673,-4.545594,-3.916322,5,14.369327,0
20.024895,27.273563,4.545594,-3.916322,0,-12.273563,1
16.108572,31.819157,4.545594,-3.916322,5,-11.819157,1
12.19225,36.36475,4.545594,-3.916322,10,-11.36475,1
241.31134,178.863464,2.358191,-5.517149,125,-38.863464,2
186.139832,182.567261,-2.358191,-5.517149,125,-42.567261,2
130.968323,158.985413,-2.358191,-5.517149,125,-18.985413,2
103.382568,147.194489,-2.358191,-5.517149,125,-7.194489,2
86.831116,140.119934,-2.358191,-5.517149,125,-0.119934,1
81.313965,137.761749,-2.358191,-5.517149,130,7.238251,1
48.21106,123.612625,-2.358191,-5.517149,135,26.387375,0
42.693909,121.254433,-2.358191,-5.517149,130,23.745567,0
37.176758,118.89624,-2.358191,-5.517149,125,21.10376,0
31.659609,116.538048,-2.358191,-5.517149,120,18.461952,0
26.14246,114.179855,-2.358191,-5.517149,115,15.820145,0
20.625311,111.821663,-2.358191,-5.517149,110,13.178337,0
15.108162,109.46347,-2.358191,-5.517149,105,10.53653,0
262.664825,67.655548,4.110718,-4.370583,10,-42.655548,2
245.18248,84.098419,4.110718,-4.370583,10,-59.098419,2
236.441299,92.319855,4.110718,-4.370583,10,-67.319855,2
227.700119,100.54129,4.110718,-4.370583,10,-75.54129,2
205.847168,121.094879,4.110718,-4.370583,10,-96.094879,1
201.476578,125.205597,4.110718,-4.370583,15,-95.205597,1
197.105988,129.316315,4.110718,-4.370583,20,-94.316315,1
192.735397,133.427032,4.110718,-4.370583,25,-93.427032,1
188.364807,137.53775,4.110718,-4.370583,30,-92.53775,1
183.994217,141.648468,4.110718,-4.370583,35,-91.648468,1
179.623627,145.759186,4.110718,-4.370583,40,-90.759186,1
175.253036,149.869904,4.110718,-4.370583,45,-89.869904,1
170.882446,153.980621,4.110718,-4.370583,50,-88.980621,1
166.511856,158.091339,4.110718,-4.370583,55,-88.091339,1
162.141266,162.202057,4.110718,-4.370583,60,-87.202057,1
157.770676,166.312775,4.110718,-4.370583,65,-86.312775,1
153.400085,170.423492,4.110718,-4.370583,70,-85.423492,1
149.029495,174.53421,4.110718,-4.370583,75,-84.53421,1
144.658905,178.644928,4.110718,-4.370583,80,-83.644928,1
140.288315,182.755646,4.110718,-4.370583,85,-82.755646,1
135.917725,186.866364,4.110718,-4.370583,90,-81.866364,1
131.547134,190.977081,4.110718,-4.370583,95,-80.977081,1
127.176552,192,-4.110718,-4.370583,100,-77,1
122.805969,187.889282,-4.110718,-4.370583,105,-67.889282,1
118.435387,183.778564,-4.110718,-4.370583,110,-58.778564,1
114.064804,179.667847,-4.110718,-4.370583,115,-49.667847,1
109.694221,175.557129,-4.110718,-4.370583,120,-40.557129,1
105.323639,171.446411,-4.110718,-4.370583,125,-31.446411,1
100.953056,167.335693,-4.110718,-4.370583,130,-22.335693,1
96.582474,163.224976,-4.110718,-4.370583,135,-13.224976,1
92.211891,159.114258,-4.110718,-4.370583,140,-4.114258,0
87.841309,155.00354,-4.110718,-4.370583,135,-5.00354,0
83.470726,150.892822,-4.110718,-4.370583,130,-5.892822,0
79.100143,146.782104,-4.110718,-4.370583,125,-6.782104,0
74.729561,142.671387,-4.110718,-4.370583,120,-7.671387,0
70.358978,138.560669,-4.110718,-4.370583,115,-8.560669,0
65.988396,134.449951,-4.110718,-4.370583,110,-9.449951,0
61.617813,130.339233,-4.110718,-4.370583,105,-10.339233,0
57.247231,126.228516,-4.110718,-4.370583,100,-11.228516,0
52.876648,122.117798,-4.110718,-4.370583,95,-12.117798,0
48.506065,118.00708,-4.110718,-4.370583,90,-13.00708,0
44.135483,113.896362,-4.110718,-4.370583,85,-13.896362,0
39.7649,109.785645,-4.110718,-4.370583,80,-14.785645,0
35.394318,105.674927,-4.110718,-4.370583,75,-15.674927,0
31.023735,101.564209,-4.110718,-4.370583,70,-16.564209,0
26.653152,97.453491,-4.110718,-4.370583,65,-17.453491,0
22.28257,93.342773,-4.110718,-4.370583,60,-18.342773,0
17.911987,89.232056,-4.110718,-4.370583,55,-19.232056,0
13.541405,85.121338,-4.110718,-4.370583,50,-20.121338,0
9.170822,81.01062,-4.110718,-4.370583,45,-21.01062,0
4.800239,76.899902,-4.110718,-4.370583,40,-21.899902,0
280.048859,61.555901,4.089743,-4.390218,60,13.444099,2
266.878174,73.825134,4.089743,-4.390218,60,1.174866,2
244.927078,94.273857,4.089743,-4.390218,60,-19.273857,2
214.195587,122.902069,4.089743,-4.390218,60,-47.902069,2
174.68367,159.709717,4.089743,-4.390218,60,-84.709717,1
170.293457,163.799454,4.089743,-4.390218,65,-83.799454,1
165.903244,167.889191,4.089743,-4.390218,70,-82.889191,1
161.513031,171.978928,4.089743,-4.390218,75,-81.978928,1
157.122818,176.068665,4.089743,-4.390218,80,-81.068665,1
152.732605,180.158401,4.089743,-4.390218,85,-80.158401,1
148.342392,184.248138,4.089743,-4.390218,90,-79.248138,1
143.952179,188.337875,4.089743,-4.390218,95,-78.337875,1
139.561966,192,-4.089743,-4.390218,100,-77,1
135.171753,187.910263,-4.089743,-4.390218,105,-67.910263,1
117.610878,171.551315,-4.089743,-4.390218,110,-46.551315,0
113.220657,167.461578,-4.089743,-4.390218,105,-47.461578,0
108.830437,163.371841,-4.089743,-4.390218,100,-48.371841,0
104.440216,159.282104,-4.089743,-4.390218,95,-49.282104,0
100.049995,155.192368,-4.089743,-4.390218,90,-50.192368,0
95.659775,151.102631,-4.089743,-4.390218,85,-51.102631,0
91.269554,147.012894,-4.089743,-4.390218,80,-52.012894,0
86.879333,142.923157,-4.089743,-4.390218,75,-52.923157,0
82.489113,138.83342,-4.089743,-4.390218,70,-53.83342,0
78.098892,134.743683,-4.089743,-4.390218,65,-54.743683,0
73.708672,130.653946,-4.089743,-4.390218,60,-55.653946,2
38.586929,97.935989,-4.089743,-4.390218,60,-22.935989,2
34.196712,93.846245,-4.089743,-4.390218,60,-18.846245,0
29.806496,89.7565,-4.089743,-4.390218,55,-19.7565,0
25.416279,85.666756,-4.089743,-4.390218,50,-20.666756,0
21.026062,81.577011,-4.089743,-4.390218,45,-21.577011,0
244.006241,111.047867,-2.864304,-5.272169,60,-36.047867,2
238.73407,108.183563,-2.864304,-5.272169,60,-33.183563,2
133.290649,50.897491,-2.864304,-5.272169,60,24.102509,1
128.018478,48.033188,-2.864304,-5.272169,65,31.966812,1
122.746307,45.168884,-2.864304,-5.272169,70,39.831116,1
117.474136,42.304581,-2.864304,-5.272169,75,47.695419,1
101.657623,33.71167,-2.864304,-5.272169,80,61.28833,2
80.568939,22.254456,-2.864304,-5.272169,80,72.745544,2
70.024597,16.525848,-2.864304,-5.272169,80,78.474152,0
64.752426,13.661545,-2.864304,-5.272169,75,76.338455,0
59.480259,10.797241,-2.864304,-5.272169,70,74.202759,0
54.208092,7.932938,-2.864304,-5.272169,65,72.067062,0
48.935925,5.068634,-2.864304,-5.272169,60,69.931366,0
43.663757,2.20433,-2.864304,-5.272169,55,67.79567,0
38.39159,0,2.864304,-5.272169,50,65,0
33.119423,2.864304,2.864304,-5.272169,45,57.135696,0
27.847254,5.728607,2.864304,-5.272169,40,49.271393,0
22.575085,8.592911,2.864304,-5.272169,35,41.407089,0
17.302916,11.457214,2.864304,-5.272169,30,33.542786,0
12.030746,14.321518,2.864304,-5.272169,25,25.678482,0
291.401123,125.675156,5.383215,-2.649716,70,-40.675156,2
275.502808,157.974411,5.383215,-2.649716,70,-72.974411,2
272.853088,163.35762,5.383215,-2.649716,70,-78.35762,2
267.55365,174.124039,5.383215,-2.649716,70,-89.124039,2
232.954773,148.934326,-5.383215,-3,70,-63.934326,2
214.954773,116.635048,-5.383215,-3,70,-31.635048,2
184.954773,62.802879,-5.383215,-3,70,22.197121,2
172.954773,41.270012,-5.383215,-3,70,43.729988,0
169.954773,35.886795,-5.383215,-3,65,44.113205,0
166.954773,30.50358,-5.383215,-3,60,44.496422,0
163.954773,25.120365,-5.383215,-3,55,44.879635,0
160.954773,19.73715,-5.383215,-3,50,45.262848,0
157.954773,14.353935,-5.383215,-3,45,45.646065,0
154.954773,8.97072,-5.383215,-3,40,46.029282,0
121.954773,48.448944,5.383215,-3,35,1.551056,2
112.954773,64.598595,5.383215,-3,35,-14.598595,1
109.954773,69.981812,5.383215,-3,40,-14.981812,1
106.954773,75.365028,5.383215,-3,45,-15.365028,1
103.954773,80.748245,5.383215,-3,50,-15.748245,1
100.954773,86.131462,5.383215,-3,55,-16.131462,1
97.954773,91.514679,5.383215,-3,60,-16.514679,1
94.954773,96.897896,5.383215,-3,65,-16.897896,1
91.954773,102.281113,5.383215,-3,70,-17.281113,1
88.954773,107.66433,5.383215,-3,75,-17.66433,1
85.954773,113.047546,5.383215,-3,80,-18.047546,1
82.954773,118.430763,5.383215,-3,85,-18.430763,1
79.954773,123.81398,5.383215,-3,90,-18.81398,1
52.954773,172.262863,5.383215,-3,95,-62.262863,2
31.954773,175.850372,-5.383215,-3,95,-65.850372,1
28.954773,170.467163,-5.383215,-3,100,-55.467163,1
25.954773,165.083954,-5.383215,-3,105,-45.083954,1
22.954773,159.700745,-5.383215,-3,110,-34.700745,1
19.954773,154.317535,-5.383215,-3,115,-24.317535,1
16.954773,148.934326,-5.383215,-3,120,-13.934326,1
302,73.251335,4.487614,-3.982627,75,16.748665,2
298.017365,77.738953,4.487614,-3.982627,75,12.261047,2
286.069458,91.201805,4.487614,-3.982627,75,-1.201805,2
274.121552,104.664658,4.487614,-3.982627,75,-14.664658,2
266.156281,113.639893,4.487614,-3.982627,75,-23.639893,2
222.347427,163.003632,4.487614,-3.982627,75,-73.003632,2
182.521225,178.53717,-4.487614,-3.982627,75,-88.53717,1
178.538605,174.049561,-4.487614,-3.982627,80,-79.049561,1
174.555984,169.561951,-4.487614,-3.982627,85,-69.561951,1
170.573364,165.074341,-4.487614,-3.982627,90,-60.074341,1
166.590744,160.586731,-4.487614,-3.982627,95,-50.586731,1
138.712402,129.173462,-4.487614,-3.982627,100,-14.173462,2
114.81665,102.247757,-4.487614,-3.982627,100,12.752243,2
102.868767,88.784904,-4.487614,-3.982627,100,26.215096,2
78.973,61.859203,-4.487614,-3.982627,100,53.140797,0
74.990372,57.37159,-4.487614,-3.982627,95,52.62841,0
71.007744,52.883976,-4.487614,-3.982627,90,52.116024,0
67.025116,48.396362,-4.487614,-3.982627,85,51.603638,0
63.042488,43.908749,-4.487614,-3.982627,80,51.091251,0
59.05986,39.421135,-4.487614,-3.982627,75,50.578865,0
55.077232,34.933521,-4.487614,-3.982627,70,50.066479,0
51.094604,30.445908,-4.487614,-3.982627,65,49.554092,0
47.111977,25.958294,-4.487614,-3.982627,60,49.041706,0
43.129349,21.47068,-4.487614,-3.982627,55,48.52932,0
39.146721,16.983067,-4.487614,-3.982627,50,48.016933,0
35.164093,12.495453,-4.487614,-3.982627,45,47.504547,0
31.181465,8.007839,-4.487614,-3.982627,40,46.992161,0
27.198837,3.520225,-4.487614,-3.982627,35,46.479774,0
23.216209,0,4.487614,-3.982627,30,45,0
264.547852,176.152496,-5.2825,-3,95,-66.152496,2
255.547852,160.304993,-5.2825,-3,95,-50.304993,2
243.547852,139.174988,-5.2825,-3,95,-29.174988,2
240.547852,133.892487,-5.2825,-3,95,-23.892487,2
213.547852,86.349976,-5.2825,-3,95,23.650024,2
195.547852,54.654968,-5.2825,-3,95,55.345032,2
180.547852,28.242464,-5.2825,-3,95,81.757538,2
162.547852,0,5.2825,-3,95,110,0
159.547852,5.2825,5.2825,-3,90,99.717499,0
156.547852,10.565,5.2825,-3,85,89.434998,0
153.547852,15.8475,5.2825,-3,80,79.152496,0
150.547852,21.129999,5.2825,-3,75,68.870003,0
147.547852,26.412498,5.2825,-3,70,58.587502,0
144.547852,31.694998,5.2825,-3,65,48.305,0
132.547852,52.825001,5.2825,-3,60,22.174999,2
123.547852,68.672501,5.2825,-3,60,6.327499,1
120.547852,73.955002,5.2825,-3,65,6.044998,1
117.547852,79.237503,5.2825,-3,70,5.762497,1
114.547852,84.520004,5.2825,-3,75,5.479996,1
111.547852,89.802505,5.2825,-3,80,5.197495,1
108.547852,95.085007,5.2825,-3,85,4.914993,1
105.547852,100.367508,5.2825,-3,90,4.632492,1
102.547852,105.650009,5.2825,-3,95,4.349991,1
99.547852,110.93251,5.2825,-3,100,4.06749,1
96.547852,116.215012,5.2825,-3,105,3.784988,1
93.547852,121.497513,5.2825,-3,110,3.502487,1
90.547852,126.780014,5.2825,-3,115,3.219986,1
87.547852,132.062515,5.2825,-3,120,2.937485,1
84.547852,137.345016,5.2825,-3,125,2.654984,1
81.547852,142.627518,5.2825,-3,130,2.372482,1
66.547852,169.040024,5.2825,-3,135,-19.040024,2
51.547852,192,-5.2825,-3,135,-42,2
21.547852,139.174988,-5.2825,-3,135,10.825012,0
18.547852,133.892487,-5.2825,-3,130,11.107513,0
15.547852,128.609985,-5.2825,-3,125,11.390015,0
12.547852,123.327484,-5.2825,-3,120,11.672516,0
294.626343,0,4.733624,-3.686841,85,100,2
283.565857,14.200873,4.733624,-3.686841,85,85.799126,2
276.1922,23.668121,4.733624,-3.686841,85,76.331879,2
265.131714,37.868992,4.733624,-3.686841,85,62.131008,2
224.576462,89.938873,4.733624,-3.686841,85,10.061127,1
220.889618,94.672501,4.733624,-3.686841,90,10.327499,1
217.202774,99.406128,4.733624,-3.686841,95,10.593872,1
213.51593,104.139755,4.733624,-3.686841,100,10.860245,1
209.829086,108.873383,4.733624,-3.686841,105,11.126617,1
206.142242,113.60701,4.733624,-3.686841,110,11.39299,1
202.455399,118.340637,4.733624,-3.686841,115,11.659363,1
198.768555,123.074265,4.733624,-3.686841,120,11.925735,1
195.081711,127.807892,4.733624,-3.686841,125,12.192108,1
191.394867,132.541519,4.733624,-3.686841,130,12.458481,1
165.58696,165.67691,4.733624,-3.686841,135,-15.67691,2
128.718521,173.065491,-4.733624,-3.686841,135,-23.065491,2
106.597458,144.663727,-4.733624,-3.686841,135,5.336273,2
95.536926,130.462845,-4.733624,-3.686841,135,19.537155,0
91.850082,125.729218,-4.733624,-3.686841,130,19.270782,0
88.163239,120.99559,-4.733624,-3.686841,125,19.00441,0
84.476395,116.261963,-4.733624,-3.686841,120,18.738037,0
80.789551,111.528336,-4.733624,-3.686841,115,18.471664,0
77.102707,106.794708,-4.733624,-3.686841,110,18.205292,0
73.415863,102.061081,-4.733624,-3.686841,105,17.938919,0
69.729019,97.327454,-4.733624,-3.686841,100,17.672546,0
66.042175,92.593826,-4.733624,-3.686841,95,17.406174,0
62.355335,87.860199,-4.733624,-3.686841,90,17.139801,0
58.668495,83.126572,-4.733624,-3.686841,85,16.873428,0
54.981655,78.392944,-4.733624,-3.686841,80,16.607056,0
51.294815,73.659317,-4.733624,-3.686841,75,16.340683,0
47.607975,68.92569,-4.733624,-3.686841,70,16.07431,0
43.921135,64.192062,-4.733624,-3.686841,65,15.807938,0
40.234295,59.458439,-4.733624,-3.686841,60,15.541561,0
36.547455,54.724815,-4.733624,-3.686841,55,15.275185,0
32.860615,49.991192,-4.733624,-3.686841,50,15.008808,0
29.173775,45.257568,-4.733624,-3.686841,45,14.742432,0
25.486935,40.523945,-4.733624,-3.686841,40,14.476055,0
21.800095,35.790321,-4.733624,-3.686841,35,14.209679,0
18.113255,31.056698,-4.733624,-3.686841,30,13.943302,0
14.426414,26.323074,-4.733624,-3.686841,25,13.676926,0
10.739573,21.589451,-4.733624,-3.686841,20,13.410549,0
206.454498,187.257034,-4.742959,-3.674825,60,-112.257034,2
136.632919,97.140739,-4.742959,-3.674825,60,-22.140739,0
132.958099,92.397781,-4.742959,-3.674825,55,-22.397781,0
129.283279,87.654823,-4.742959,-3.674825,50,-22.654823,0
125.608452,82.911865,-4.742959,-3.674825,45,-22.911865,0
121.933624,78.168907,-4.742959,-3.674825,40,-23.168907,0
118.258797,73.425949,-4.742959,-3.674825,35,-23.425949,0
114.583969,68.682991,-4.742959,-3.674825,30,-23.682991,0
110.909142,63.940033,-4.742959,-3.674825,25,-23.940033,0
107.234314,59.197075,-4.742959,-3.674825,20,-24.197075,0
37.412621,28.457752,4.742959,-3.674825,15,1.542248,2
26.388145,42.686626,4.742959,-3.674825,15,-12.686626,1
22.71332,47.429585,4.742959,-3.674825,20,-12.429585,1
19.038494,52.172543,4.742959,-3.674825,25,-12.172543,1
15.363668,56.915501,4.742959,-3.674825,30,-11.915501,1
270.772827,106.506088,-2.985435,-5.204535,55,-36.506088,2
197.909424,64.709991,-2.985435,-5.204535,55,5.290009,0
192.704895,61.724556,-2.985435,-5.204535,50,3.275444,0
187.500366,58.73912,-2.985435,-5.204535,45,1.26088,0
182.295837,55.753685,-2.985435,-5.204535,40,-0.753685,0
177.091309,52.76825,-2.985435,-5.204535,35,-2.76825,0
171.88678,49.782814,-2.985435,-5.204535,30,-4.782814,0
119.841476,19.928459,-2.985435,-5.204535,25,20.071541,2
73.000648,5.97087,2.985435,-5.204535,25,34.029129,2
36.568893,26.868917,2.985435,-5.204535,25,13.131083,1
31.364359,29.854353,2.985435,-5.204535,30,15.145647,1
26.159824,32.839787,2.985435,-5.204535,35,17.160213,1
20.95529,35.825222,2.985435,-5.204535,40,19.174778,1
15.750755,38.810658,2.985435,-5.204535,45,21.189342,1
278.813965,127.185616,5.253577,-2.898262,50,-62.185616,2
232.136566,176.239288,-5.253577,-3,50,-111.239288,2
220.136566,155.225006,-5.253577,-3,50,-90.225006,2
196.136566,113.196419,-5.253577,-3,50,-48.196419,0
193.136566,107.942841,-5.253577,-3,45,-47.942841,0
190.136566,102.689262,-5.253577,-3,40,-47.689262,0
187.136566,97.435684,-5.253577,-3,35,-47.435684,0
184.136566,92.182106,-5.253577,-3,30,-47.182106,0
181.136566,86.928528,-5.253577,-3,25,-46.928528,0
178.136566,81.67495,-5.253577,-3,20,-46.67495,0
175.136566,76.421371,-5.253577,-3,15,-46.421371,0
